YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2013,827489,815,1000000,1007549,NULL,60,2,4,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,3,4,9500,914,101,1,1,9500,1,3,NULL,NULL,NULL,9,?
2013,829703,815,1000000,1007549,NULL,90,2,2,NULL,1,450,1,1,NULL,NULL,NULL,270,3,1,112000,NULL,NULL,1,1,112000,1,5,6,545,9,1,?
2013,831426,815,1000000,1007549,NULL,80,2,1,NULL,NULL,NULL,NULL,NULL,720,NULL,NULL,NULL,6,NULL,NULL,805,19,1,4,50000,1,2,NULL,NULL,NULL,NULL,?
2013,833618,815,1000000,1007549,NULL,120,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,400000,7,5,101000,NULL,NULL,1,2,101000,1,5,6,508,42,10,?
2013,840476,815,1000000,1007549,NULL,230,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,650000,3,1,156500,NULL,NULL,1,1,156500,1,6,5,605,42,1,?
2013,842027,815,1000000,1007549,550,40,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,500000,6,3,119000,NULL,NULL,1,1,119000,1,5,9,890,38,7,?
2013,842593,815,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,6,NULL,NULL,1208,85,4,7,17000,1,1,NULL,NULL,NULL,NULL,?
2013,843246,815,1000000,1007549,NULL,190,2,2,NULL,2,420,2,1,NULL,NULL,NULL,400000,2,NULL,NULL,NULL,NULL,1,4,22000,1,1,49,898,32,NULL,?
2013,845529,815,1000000,1007549,70,20,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,230000,6,4,0,NULL,NULL,1,1,0,1,7,NULL,303,23,9,?
2013,848816,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,857911,815,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,2300,NULL,NULL,NULL,12,NULL,NULL,2300,70,1,6,39200,1,2,NULL,NULL,NULL,NULL,?
2013,859260,815,1000000,1007549,890,130,2,2,NULL,1,900,1,1,NULL,NULL,NULL,225000,14,5,43000,NULL,NULL,3,2,43000,1,3,61,2170,32,10,?
2013,860170,815,1000000,1007549,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,12,NULL,NULL,990,28,1,4,42500,1,1,NULL,NULL,NULL,NULL,?
2013,862269,815,1000000,1007549,NULL,140,2,2,NULL,1,1400,1,1,NULL,NULL,NULL,450000,8,NULL,NULL,NULL,NULL,1,6,150001,1,5,13,1565,32,NULL,?
2013,865762,815,1000000,1007549,NULL,80,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,475000,6,NULL,NULL,NULL,NULL,1,6,351900,1,4,1,393,34,NULL,?
2013,868486,815,1000000,1007549,NULL,180,2,30,NULL,2,150,2,1,NULL,NULL,NULL,300000,5,1,178500,NULL,NULL,1,1,178500,1,6,5,774,37,1,?
2013,869726,815,1000000,1007549,180,80,2,2,NULL,2,930,2,1,NULL,NULL,NULL,148000,7,NULL,NULL,NULL,NULL,1,6,24000,1,1,69,1379,24,NULL,?
2013,869976,815,1000000,1007549,NULL,150,2,70,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,3,1,100500,1624,19,1,1,100500,1,3,NULL,NULL,NULL,1,?
2013,871140,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,873788,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,873975,815,1000000,1007549,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,5,NULL,NULL,800,101,2,4,5000,2,4,NULL,NULL,NULL,NULL,?
2013,874396,815,1000000,1007549,NULL,80,2,3,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,7,NULL,NULL,1222,24,3,4,60100,1,1,NULL,NULL,NULL,NULL,?
2013,874425,815,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,5,NULL,NULL,1000,12,1,4,102900,1,2,NULL,NULL,NULL,NULL,?
2013,874889,815,1000000,1007549,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,870,NULL,NULL,NULL,2,7,45060,870,23,1,3,45060,1,3,NULL,NULL,NULL,13,?
2013,875168,815,1000000,1007549,NULL,90,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,12500,2,NULL,NULL,NULL,NULL,1,4,13400,1,7,17,193,14,NULL,?
2013,876628,815,1000000,1007549,NULL,130,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350000,4,NULL,NULL,NULL,NULL,3,6,18100,1,7,24,360,30,NULL,?
2013,879197,815,1000000,1007549,NULL,170,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,275000,5,4,64320,NULL,NULL,1,1,64320,1,7,10,518,29,9,?
2013,880174,815,1000000,1007549,NULL,120,2,110,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,727000,2,NULL,NULL,NULL,NULL,1,6,59700,1,7,17,849,53,NULL,?
2013,880695,815,1000000,1007549,NULL,100,2,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,700000,3,NULL,NULL,NULL,NULL,1,6,291000,1,1,3,629,47,NULL,?
2013,881289,815,1000000,1007549,200,50,2,2,NULL,2,200,1,1,NULL,NULL,NULL,70000,5,NULL,NULL,NULL,NULL,1,4,0,1,3,NULL,468,6,NULL,?
2013,882903,815,1000000,1007549,NULL,120,2,60,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,280000,2,2,25000,NULL,NULL,1,1,25000,1,3,34,708,50,3,?
2013,883552,815,1000000,1007549,NULL,50,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,3000,NULL,NULL,5,1,3000,2,1,NULL,NULL,NULL,3,?
2013,883973,815,1000000,1007549,NULL,40,2,50,NULL,NULL,NULL,NULL,NULL,870,NULL,NULL,NULL,4,1,51400,962,22,3,1,51400,1,3,NULL,NULL,NULL,1,?
2013,884458,815,1000000,1007549,NULL,60,2,3,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,8,1,67000,1560,28,1,1,67000,1,2,NULL,NULL,NULL,1,?
2013,884559,815,1000000,1007549,NULL,80,2,50,NULL,1,1500,1,1,NULL,NULL,NULL,250000,5,1,44000,NULL,NULL,1,1,44000,1,4,45,1665,30,1,?
2013,886133,815,1000000,1007549,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,610,NULL,NULL,NULL,4,NULL,NULL,630,84,1,4,9000,1,3,NULL,NULL,NULL,NULL,?
2013,886463,815,1000000,1007549,NULL,80,2,20,NULL,1,1000,1,1,NULL,NULL,NULL,300000,3,NULL,NULL,NULL,NULL,1,6,200000,1,5,7,1150,24,NULL,?
2013,886519,815,1000000,1007549,400,1,2,3,NULL,1,470,1,1,NULL,NULL,NULL,110000,4,NULL,NULL,NULL,NULL,1,4,45000,1,5,23,870,10,NULL,?
2013,887261,815,1000000,1007549,NULL,90,2,2,NULL,2,700,2,1,NULL,600,NULL,300000,4,4,48000,NULL,NULL,1,1,48000,1,7,42,1683,25,9,?
2013,890067,815,1000000,1007549,NULL,100,2,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,300000,3,3,124800,NULL,NULL,1,1,124800,1,6,5,536,36,7,?
2013,891239,815,1000000,1007549,300,20,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,180000,5,NULL,NULL,NULL,NULL,1,6,23000,1,5,18,350,7,NULL,?
2013,891456,815,1000000,1007549,NULL,140,2,3,NULL,NULL,NULL,NULL,NULL,920,NULL,NULL,NULL,5,NULL,NULL,1088,25,1,6,52004,1,2,NULL,NULL,NULL,NULL,?
2013,891874,815,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,790,NULL,1,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,892958,815,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,NULL,1700,NULL,NULL,NULL,5,NULL,NULL,1880,21,1,5,110000,1,3,NULL,NULL,NULL,NULL,?
2013,895427,815,1000000,1007549,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,5,NULL,NULL,573,11,1,6,61000,1,3,NULL,NULL,NULL,NULL,?
2013,895896,815,1000000,1007549,NULL,140,2,2,NULL,1,1600,1,1,NULL,500,NULL,350000,5,3,114000,NULL,NULL,1,1,114000,1,6,24,2282,27,7,?
2013,897778,815,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650,NULL,1,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,900363,815,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,NULL,2,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,904562,815,1000000,1007549,NULL,60,2,20,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,7,NULL,NULL,1280,19,1,5,83000,1,1,NULL,NULL,NULL,NULL,?
2013,905873,815,1000000,1007549,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,1700,NULL,NULL,NULL,5,3,15000,1750,101,1,1,15000,1,1,NULL,NULL,NULL,8,?
2013,905964,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,914140,815,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,280000,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,917162,815,1000000,1007549,NULL,40,2,30,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,13,1,50800,1170,28,1,1,50800,1,3,NULL,NULL,NULL,1,?
2013,917890,815,1000000,1007549,NULL,60,2,60,NULL,NULL,NULL,NULL,NULL,970,NULL,NULL,NULL,5,NULL,NULL,1103,16,1,6,85000,1,1,NULL,NULL,NULL,NULL,?
2013,921476,815,1000000,1007549,NULL,50,2,10,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,13,NULL,NULL,1365,101,1,6,15000,1,1,NULL,NULL,NULL,NULL,?
2013,922258,815,1000000,1007549,NULL,30,2,40,NULL,1,890,1,1,NULL,NULL,NULL,290000,1,NULL,NULL,NULL,NULL,1,6,17700,1,6,67,993,27,NULL,?
2013,926354,815,1000000,1007549,NULL,70,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,3,NULL,NULL,1395,30,1,6,55000,1,1,NULL,NULL,NULL,NULL,?
2013,926951,815,1000000,1007549,NULL,80,1,1,NULL,NULL,NULL,NULL,NULL,790,NULL,NULL,NULL,6,NULL,NULL,895,45,1,5,23930,1,5,NULL,NULL,NULL,NULL,?
2013,927621,815,1000000,1007549,890,240,2,2,NULL,2,1900,1,1,NULL,NULL,NULL,595000,7,NULL,NULL,NULL,NULL,1,6,92100,1,4,39,3030,35,NULL,?
2013,929031,815,1000000,1007549,330,50,2,3,NULL,2,1000,1,1,NULL,NULL,NULL,115000,4,NULL,NULL,NULL,NULL,1,5,52530,1,1,35,1547,14,NULL,?
2013,929588,815,1000000,1007549,NULL,230,2,2,NULL,2,1400,2,1,NULL,NULL,NULL,320000,4,1,86520,NULL,NULL,1,1,86520,1,3,28,2046,33,1,?
2013,931975,815,1000000,1007549,NULL,30,2,10,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,4,NULL,NULL,766,37,1,4,25000,1,3,NULL,NULL,NULL,NULL,?
2013,935735,815,1000000,1007549,NULL,4,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,950000,8,4,111500,NULL,NULL,1,1,111500,1,5,5,504,42,9,?
2013,937296,815,1000000,1007549,NULL,200,2,2,NULL,1,1000,1,1,NULL,NULL,NULL,158000,2,7,16200,NULL,NULL,1,3,29200,1,5,52,1254,24,14,?
2013,938397,815,1000000,1007549,NULL,40,2,30,NULL,NULL,NULL,NULL,NULL,970,NULL,NULL,NULL,7,1,40560,1040,31,2,1,40560,1,4,NULL,NULL,NULL,2,?
2013,941121,815,1000000,1007549,NULL,100,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,1,1,110000,1529,17,1,1,110000,1,3,NULL,NULL,NULL,1,?
2013,942926,815,1000000,1007549,NULL,100,2,160,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,226000,3,4,56100,NULL,NULL,1,1,56100,1,6,13,618,37,9,?
2013,943158,815,1000000,1007549,NULL,40,2,3,NULL,NULL,NULL,NULL,NULL,810,NULL,NULL,NULL,4,NULL,NULL,850,27,1,5,38000,1,5,NULL,NULL,NULL,NULL,?
2013,944889,815,1000000,1007549,NULL,70,1,1,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,3,8,9500,770,97,1,3,9500,1,2,NULL,NULL,NULL,15,?
2013,945589,815,1000000,1007549,NULL,70,2,70,NULL,2,1900,1,1,NULL,NULL,NULL,300000,6,2,60000,NULL,NULL,3,1,60000,1,3,42,2078,30,3,?
2013,951001,815,1000000,1007549,NULL,130,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,375000,3,NULL,NULL,NULL,NULL,1,6,175000,1,5,8,1237,26,NULL,?
2013,951467,815,1000000,1007549,NULL,110,2,110,NULL,NULL,NULL,NULL,NULL,920,NULL,NULL,NULL,6,NULL,NULL,1155,28,1,7,49000,1,3,NULL,NULL,NULL,NULL,?
2013,954537,815,1000000,1007549,NULL,160,2,2,NULL,1,1500,1,1,NULL,NULL,NULL,250000,2,NULL,NULL,NULL,NULL,1,6,50000,1,4,40,1686,23,NULL,?
2013,957104,815,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,600,NULL,1,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,957333,815,1000000,1007549,NULL,220,2,2,NULL,2,2100,1,1,NULL,580,NULL,375000,5,1,54400,NULL,NULL,1,1,54400,1,5,68,3071,36,1,?
2013,957606,815,1000000,1007549,NULL,30,2,3,NULL,1,300,1,1,NULL,NULL,NULL,76000,5,NULL,NULL,NULL,NULL,1,4,150000,1,6,3,330,27,NULL,?
2013,957653,815,1000000,1007549,NULL,170,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,800000,7,NULL,108400,NULL,NULL,1,1,108400,1,5,7,597,57,NULL,?
2013,960299,815,1000000,1007549,NULL,70,1,40,NULL,NULL,NULL,NULL,NULL,970,NULL,NULL,NULL,11,NULL,NULL,1085,22,1,4,58000,1,1,NULL,NULL,NULL,NULL,?
2013,960470,815,1000000,1007549,NULL,150,2,2,NULL,2,1800,2,1,NULL,NULL,NULL,350000,3,1,145000,NULL,NULL,1,1,145000,1,5,17,2079,27,1,?
2013,961150,815,1000000,1007549,NULL,80,2,50,NULL,1,800,1,1,NULL,NULL,NULL,220000,3,NULL,NULL,NULL,NULL,1,6,28000,1,6,41,955,33,NULL,?
2013,961578,815,1000000,1007549,NULL,100,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,375000,4,1,127000,NULL,NULL,1,1,127000,1,3,3,352,32,1,?
2013,961724,815,1000000,1007549,330,50,2,3,NULL,2,900,2,1,NULL,NULL,NULL,85000,5,NULL,NULL,NULL,NULL,1,6,41400,1,5,40,1375,20,NULL,?
2013,961944,815,1000000,1007549,NULL,140,2,3,NULL,1,1100,1,1,NULL,NULL,NULL,199000,3,NULL,NULL,NULL,NULL,2,5,93200,1,3,17,1290,23,NULL,?
2013,962494,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,966234,815,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,670,NULL,NULL,NULL,6,NULL,NULL,748,69,3,4,13000,2,3,NULL,NULL,NULL,NULL,?
2013,971687,815,1000000,1007549,NULL,120,2,3,NULL,2,1600,1,1,NULL,NULL,NULL,312000,6,NULL,NULL,NULL,NULL,1,6,92080,1,4,25,1912,42,NULL,?
2013,971754,815,1000000,1007549,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,13,5,40000,904,25,2,2,44000,1,1,NULL,NULL,NULL,10,?
2013,973709,815,1000000,1007549,NULL,380,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,800000,3,4,47800,NULL,NULL,1,1,47800,1,7,24,938,52,9,?
2013,974337,815,1000000,1007549,NULL,20,1,20,NULL,NULL,NULL,NULL,NULL,610,NULL,NULL,NULL,2,2,19700,650,40,3,1,19700,1,3,NULL,NULL,NULL,3,?
2013,978052,815,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,6,8,46280,110,3,1,3,46280,1,2,NULL,NULL,NULL,15,?
2013,979117,815,1000000,1007549,NULL,80,2,3,NULL,2,1100,1,1,NULL,NULL,NULL,250000,3,1,101000,NULL,NULL,1,1,101000,1,3,16,1306,23,1,?
2013,981964,815,1000000,1007549,NULL,50,2,20,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,8,NULL,NULL,1170,18,1,4,80000,1,1,NULL,NULL,NULL,NULL,?
2013,987988,815,1000000,1007549,NULL,60,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,400000,3,4,85100,NULL,NULL,1,1,85100,1,7,4,272,22,9,?
2013,990798,815,1000000,1007549,NULL,100,2,100,NULL,1,3500,1,1,NULL,500,NULL,1000000,11,1,225000,NULL,NULL,1,1,225000,1,4,23,4283,40,1,?
2013,992504,815,1000000,1007549,NULL,120,1,100,NULL,NULL,NULL,NULL,NULL,350,NULL,NULL,NULL,5,NULL,NULL,620,19,1,7,38500,1,3,NULL,NULL,NULL,NULL,?
2013,993140,815,1000000,1007549,NULL,2,1,3,NULL,NULL,NULL,NULL,NULL,580,NULL,NULL,NULL,5,NULL,NULL,597,50,1,4,14300,1,4,NULL,NULL,NULL,NULL,?
2013,995723,815,1000000,1007549,380,30,2,70,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,150000,5,NULL,NULL,NULL,NULL,1,6,22200,1,4,31,580,22,NULL,?
2013,995746,815,1000000,1007549,NULL,100,2,2,NULL,1,2000,1,1,NULL,130,NULL,400000,3,1,109000,NULL,NULL,1,1,109000,1,4,25,2305,30,1,?
2013,995925,815,1000000,1007549,NULL,190,2,170,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,4,7,32180,1310,49,1,3,32180,1,4,NULL,NULL,NULL,13,?
2013,997088,815,1000000,1007549,NULL,80,2,20,NULL,NULL,NULL,NULL,NULL,920,NULL,NULL,NULL,6,7,45000,1023,27,1,3,45000,1,2,NULL,NULL,NULL,13,?
2013,1001526,815,1000000,1007549,NULL,70,2,3,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,7,NULL,NULL,1280,15,1,6,105200,1,3,NULL,NULL,NULL,NULL,?
2013,1002939,815,1000000,1007549,NULL,130,2,50,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,3,5,35200,1586,54,1,2,35200,1,1,NULL,NULL,NULL,10,?
2013,1003566,815,1000000,1007549,240,110,2,2,NULL,1,760,1,1,NULL,NULL,NULL,110000,6,7,39500,NULL,NULL,2,3,39500,1,5,34,1110,17,13,?
2013,1003797,815,1000000,1007549,NULL,40,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,5,7,51000,1066,14,1,3,90000,1,1,NULL,NULL,NULL,13,?
2013,1009178,815,1000000,1007549,NULL,60,1,1,NULL,NULL,NULL,NULL,NULL,920,NULL,NULL,NULL,4,4,21030,980,56,5,1,21030,2,3,NULL,NULL,NULL,9,?
2013,1013290,815,1000000,1007549,NULL,80,2,1,NULL,NULL,NULL,NULL,NULL,890,NULL,NULL,NULL,5,NULL,NULL,1030,51,1,5,24080,1,1,NULL,NULL,NULL,NULL,?
2013,1013632,815,1000000,1007549,NULL,70,2,2,NULL,1,300,1,1,NULL,NULL,NULL,275000,5,4,70120,NULL,NULL,1,1,70120,1,7,7,428,27,9,?
2013,1015137,815,1000000,1007549,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,3,NULL,NULL,850,32,1,4,32000,1,3,NULL,NULL,NULL,NULL,?
2013,1019257,815,1000000,1007549,NULL,90,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,6,7,87200,1090,15,1,3,87200,1,3,NULL,NULL,NULL,13,?
2013,1020989,815,1000000,1007549,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,740,NULL,NULL,NULL,5,NULL,NULL,760,20,1,4,45000,1,3,NULL,NULL,NULL,NULL,?
2013,1026694,815,1000000,1007549,NULL,180,2,2,NULL,1,600,1,1,NULL,NULL,NULL,300000,3,3,91000,NULL,NULL,1,1,91000,1,6,11,805,24,7,?
2013,1028328,815,1000000,1007549,370,40,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,85000,5,4,53220,NULL,NULL,1,1,53220,1,5,11,479,12,9,?
2013,1030368,815,1000000,1007549,NULL,40,1,3,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,5,7,13000,940,87,1,3,13000,1,1,NULL,NULL,NULL,13,?
2013,1034957,815,1000000,1007549,NULL,50,2,2,NULL,2,1100,2,1,NULL,NULL,NULL,220000,3,1,67000,NULL,NULL,1,1,67000,1,1,24,1362,27,1,?
2013,1035151,815,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,3,5,29000,1415,35,1,2,49000,1,1,NULL,NULL,NULL,10,?
2013,1036087,815,1000000,1007549,NULL,50,2,1,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,5,NULL,NULL,550,12,1,6,54000,1,5,NULL,NULL,NULL,NULL,?
2013,1037729,815,1000000,1007549,NULL,30,1,1,NULL,NULL,NULL,NULL,NULL,820,NULL,NULL,NULL,5,7,25000,850,41,1,3,25000,1,2,NULL,NULL,NULL,13,?
2013,1039314,815,1000000,1007549,NULL,200,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,7,NULL,NULL,1650,5,1,7,422100,1,2,NULL,NULL,NULL,NULL,?
2013,1039579,815,1000000,1007549,NULL,230,2,2,NULL,NULL,NULL,NULL,NULL,3100,NULL,NULL,NULL,2,NULL,NULL,3330,34,1,6,116000,1,1,NULL,NULL,NULL,NULL,?
2013,1042377,815,1000000,1007549,NULL,30,2,50,NULL,NULL,NULL,NULL,NULL,830,NULL,NULL,NULL,6,1,53000,920,21,1,1,53000,1,1,NULL,NULL,NULL,1,?
2013,1046245,815,1000000,1007549,180,40,2,10,NULL,2,520,1,1,NULL,NULL,NULL,75000,5,NULL,NULL,NULL,NULL,1,4,59000,1,5,16,767,28,NULL,?
2013,1047690,815,1000000,1007549,NULL,100,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,6,NULL,NULL,1323,20,1,7,79000,1,4,NULL,NULL,NULL,NULL,?
2013,1050428,815,1000000,1007549,160,70,1,30,NULL,2,700,2,1,NULL,NULL,NULL,140000,5,2,25400,NULL,NULL,5,1,25400,1,4,60,1260,38,3,?
2013,1052886,815,1000000,1007549,NULL,190,2,110,NULL,1,2100,1,1,NULL,NULL,NULL,480000,3,1,480000,NULL,NULL,1,1,480000,1,3,6,2475,24,1,?
2013,1052923,815,1000000,1007549,NULL,70,2,250,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,400000,4,7,16000,NULL,NULL,1,3,16000,1,4,60,804,42,14,?
2013,1053708,815,1000000,1007549,NULL,20,2,2,NULL,NULL,NULL,NULL,NULL,630,NULL,NULL,NULL,4,NULL,NULL,653,98,1,6,8000,1,1,NULL,NULL,NULL,NULL,?
2013,1055825,815,1000000,1007549,NULL,170,2,170,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,6,1,104400,1548,18,1,1,104400,1,5,NULL,NULL,NULL,1,?
2013,1060706,815,1000000,1007549,NULL,90,2,90,NULL,2,1100,2,1,NULL,500,NULL,200000,3,3,39600,NULL,NULL,1,1,39600,1,6,56,1842,1,7,?
2013,1061186,815,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1063975,815,1000000,1007549,NULL,110,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,1,NULL,NULL,1438,18,1,7,95000,1,1,NULL,NULL,NULL,NULL,?
2013,1065049,815,1000000,1007549,NULL,200,2,2,NULL,1,5000,1,1,NULL,NULL,NULL,1000000,3,2,200000,NULL,NULL,1,1,200000,1,2,32,5367,62,3,?
2013,1065413,815,1000000,1007549,NULL,40,2,60,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,300000,4,NULL,NULL,NULL,NULL,3,4,78400,1,7,6,386,32,NULL,?
2013,1066334,815,1000000,1007549,270,30,2,1,NULL,2,500,1,1,NULL,NULL,NULL,70000,5,NULL,NULL,NULL,NULL,3,6,53300,2,5,18,812,17,NULL,?
2013,1067929,815,1000000,1007549,NULL,70,2,3,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,6,NULL,NULL,1051,20,1,7,64004,1,1,NULL,NULL,NULL,NULL,?
2013,1071261,815,1000000,1007549,420,20,2,1,NULL,2,510,1,1,NULL,NULL,NULL,155000,5,NULL,NULL,NULL,NULL,1,6,42300,1,1,27,950,21,NULL,?
2013,1072816,815,1000000,1007549,NULL,60,1,80,NULL,2,900,2,1,NULL,420,NULL,180000,3,8,22500,NULL,NULL,1,3,22500,1,6,93,1753,24,15,?
2013,1073917,815,1000000,1007549,NULL,140,2,3,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,3,NULL,NULL,1045,46,1,7,27500,1,1,NULL,NULL,NULL,NULL,?
2013,1074118,815,1000000,1007549,NULL,20,2,10,NULL,NULL,NULL,NULL,NULL,640,NULL,NULL,NULL,3,NULL,NULL,678,101,1,6,1400,1,1,NULL,NULL,NULL,NULL,?
