YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2011,559518,813,1000000,1018237,,130,2,3,,,,,,900,,,,6,,,1030,101,1,4,6000,1,3,,,,,?
2011,559520,813,1000000,1018237,,50,2,30,,2,1000,1,1,,,,152000,3,,,,,1,5,85300,1,5,16,1105,18,,?
2011,563010,813,1000000,1018237,360,130,2,1,,2,1900,1,1,,910,,396000,7,,,,,1,4,134004,1,5,30,3323,37,,?
2011,567649,813,1000000,1018237,,30,2,30,,1,960,1,1,,,,193000,1,,,,,1,6,51000,1,2,24,1037,18,,?
2011,569769,813,1000000,1018237,,40,2,100,,,,,3,,,,209000,1,,,,,1,4,223400,1,5,2,326,24,,?
2011,569780,813,1000000,1018237,,40,2,10,,,,,,1100,,,,9,,,1151,18,1,6,76000,1,2,,,,,?
2011,571710,813,1000000,1018237,,,,,,,,,,700,,1,,8,,,,,,,,,,,,,,?
2011,573573,813,1000000,1018237,250,130,2,1,,2,580,1,1,,170,,80000,6,1,114000,,,1,1,114000,1,3,12,1147,13,1,?
2011,579042,813,1000000,1018237,,30,2,2,,,,,3,,,,250000,1,,,,,1,6,45000,1,7,7,277,27,,?
2011,585094,813,1000000,1018237,,30,1,2,,,,,,800,,,,3,7,24000,830,42,1,3,24000,1,3,,,,13,?
2011,586344,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,592151,813,1000000,1018237,,2,1,3,,,,,,30,,,,1,,,30,,1,6,0,1,1,,,,,?
2011,592934,813,1000000,1018237,,180,1,2,,1,1600,1,1,,,,180000,1,,,,,1,5,109700,1,4,20,1838,18,,?
2011,595069,813,1000000,1018237,,30,2,1,,,,,,190,,,,1,,,220,30,1,4,8700,1,2,,,,,?
2011,595725,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,602782,813,1000000,1018237,,,,,,,,,,700,,1,,2,,,,,,,,,,,,,,?
2011,603217,813,1000000,1018237,,50,2,40,,1,1200,1,1,,,,225000,3,1,113000,,,1,1,113000,1,4,14,1303,24,1,?
2011,603437,813,1000000,1018237,,160,1,2,,,,,,70,,,,1,7,8700,230,32,2,3,8700,1,3,,,,14,?
2011,607251,813,1000000,1018237,,110,2,2,,1,1000,1,1,,,,200000,1,8,31700,,,1,3,31700,1,7,44,1165,24,15,?
2011,611991,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,612600,813,1000000,1018237,,80,2,110,,1,1100,1,1,,,,215000,1,1,112400,,,1,1,112400,1,4,14,1298,23,1,?
2011,615787,813,1000000,1018237,790,200,2,3,,2,2000,1,1,,,,590000,11,,,,,1,7,260000,1,3,14,3040,57,,?
2011,618468,813,1000000,1018237,,110,2,2,,,,,3,,,,32000,2,6,9730,,,2,2,9730,1,7,39,315,30,12,?
2011,621528,813,1000000,1018237,,30,2,1,,,,,,2100,,,,12,,,2130,7,1,4,380500,1,1,,,,,?
2011,621557,813,1000000,1018237,,240,2,2,,,,,,900,,,,1,5,33000,1150,42,2,2,33000,1,3,,,,10,?
2011,625082,813,1000000,1018237,,150,2,2,,1,1400,1,1,,250,,300000,1,1,99000,,,1,1,99000,1,2,22,1817,29,1,?
2011,627926,813,1000000,1018237,,50,2,20,,,,,,3100,,,,8,1,70800,3170,54,1,1,70800,1,3,,,,1,?
2011,629588,813,1000000,1018237,,60,2,70,,1,760,1,1,,,,200000,1,,,,,1,4,77400,1,6,14,908,22,,?
2011,631212,813,1000000,1018237,,1,2,1,,,,,,680,,,,4,1,21000,680,39,1,1,21000,1,1,,,,1,?
2011,633319,813,1000000,1018237,460,250,2,1,,2,1200,1,1,,300,,350000,7,,,,,1,5,108000,1,4,25,2236,31,,?
2011,640313,813,1000000,1018237,,270,2,2,,1,1800,1,1,,,,380000,2,1,215000,,,3,1,286000,1,3,10,2345,26,1,?
2011,645749,813,1000000,1018237,,90,2,90,,2,1300,2,1,,,,220000,2,1,80000,,,1,1,80000,1,5,25,1636,22,1,?
2011,650973,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,653302,813,1000000,1018237,,80,2,70,,,,,,900,,,,3,8,31100,1056,41,1,3,31100,1,2,,,,15,?
2011,655351,813,1000000,1018237,,1,2,1,,,,,,1400,,,,7,,,1400,7,1,4,240100,1,2,,,,,?
2011,656804,813,1000000,1018237,,30,2,20,,,,,3,,,,275000,3,,,,,1,4,31450,1,7,9,248,25,,?
2011,657507,813,1000000,1018237,,1,1,3,,,,,,150,,,,3,7,19600,150,9,1,3,19600,1,3,,,,13,?
2011,659838,813,1000000,1018237,,30,2,20,,,,,3,,,,325000,3,,,,,2,6,30300,1,6,11,280,27,,?
2011,661191,813,1000000,1018237,,60,2,50,,,,,,400,,,,4,1,42000,510,15,1,1,42000,1,1,,,,1,?
2011,664392,813,1000000,1018237,,100,2,2,,1,2400,1,1,,,,340000,13,1,169340,,,1,1,169340,1,3,19,2625,52,1,?
2011,671278,813,1000000,1018237,,80,2,40,,,,,,1500,,,,9,,,1628,38,1,6,52000,1,3,,,,,?
2011,674444,813,1000000,1018237,,40,1,160,,,,,,1200,,,,5,,,1400,62,2,5,27300,1,3,,,,,?
2011,676665,813,1000000,1018237,180,60,2,30,,2,1600,1,1,,,,250000,9,1,85000,,,1,1,85000,1,4,27,1891,26,1,?
2011,683151,813,1000000,1018237,,100,2,3,,,,,,1400,,,,12,,,1513,36,3,4,50000,1,1,,,,,?
2011,696761,813,1000000,1018237,,60,2,60,,,,,3,,,,115000,1,4,40400,,,1,1,40400,1,7,9,311,25,9,?
2011,699732,813,1000000,1018237,,230,2,2,,2,1700,2,1,,,,240000,2,,,,,1,7,51100,1,5,54,2313,28,,?
2011,700906,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,701787,813,1000000,1018237,,,,,,,,,,670,,1,,5,,,,,,,,,,,,,,?
2011,702493,813,1000000,1018237,,50,2,2,,1,750,1,1,,,,195000,4,1,150800,,,1,1,150800,1,4,6,800,20,1,?
2011,705378,813,1000000,1018237,,1,2,3,,,,,,30,,,,13,,,30,4,1,4,9300,1,1,,,,,?
2011,706695,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,713591,813,1000000,1018237,,120,2,20,,1,920,1,1,,,,400000,2,3,165000,,,1,1,165000,1,6,8,1093,38,7,?
2011,718269,813,1000000,1018237,,,,,,,,,,,,7,,6,,,,,,,,,,,,,,?
2011,720991,813,1000000,1018237,,160,2,2,,1,1300,1,1,,,,270000,3,2,51300,,,1,1,51300,1,4,34,1463,27,3,?
2011,722555,813,1000000,1018237,,90,2,2,,,,,,850,,,,3,,,940,23,1,6,50000,1,1,,,,,?
2011,722770,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,723192,813,1000000,1018237,,50,2,20,,,,,3,,,,400000,1,7,39600,,,1,3,39600,1,5,9,292,29,13,?
2011,725054,813,1000000,1018237,,20,2,40,,,,,3,,,,175000,1,,,,,1,4,13600,1,1,18,204,16,,?
2011,725250,813,1000000,1018237,,40,2,20,,,,,,1400,,,,8,,,1463,70,1,4,25000,1,2,,,,,?
2011,726282,813,1000000,1018237,,130,2,40,,,,,,390,,,,3,8,17070,560,39,1,3,17070,1,5,,,,15,?
2011,726296,813,1000000,1018237,,50,2,70,,,,,3,,,,85000,2,6,74500,,,1,2,74500,1,7,4,227,11,12,?
2011,726662,813,1000000,1018237,,40,2,20,,2,1700,2,1,,,,340000,1,1,132000,,,1,1,132000,1,3,18,2015,27,1,?
2011,735662,813,1000000,1018237,,40,1,1,,,,,,200,,,,4,,,240,28,1,4,10200,1,2,,,,,?
2011,736837,813,1000000,1018237,,40,2,3,,,,,,1400,,,,7,,,1448,101,1,6,6000,1,1,,,,,?
2011,739286,813,1000000,1018237,,1,2,3,,,,,,680,,,,7,5,25000,680,22,2,2,37000,1,4,,,,11,?
2011,742028,813,1000000,1018237,,30,2,30,,,,,,530,,,,1,,,590,,4,4,0,1,1,,,,,?
2011,747053,813,1000000,1018237,,70,2,80,,1,1700,1,1,,250,,385000,1,,,,,4,5,51490,1,4,50,2140,34,,?
2011,748405,813,1000000,1018237,360,100,2,30,,2,900,1,1,,,,210000,1,1,135000,,,1,1,135000,1,4,13,1425,25,1,?
2011,756663,813,1000000,1018237,,1,2,1,,,,,,750,,,,11,,,750,22,1,6,40500,1,3,,,,,?
2011,757253,813,1000000,1018237,,40,2,270,,1,1100,1,1,,450,,300000,1,2,80200,,,2,1,80200,1,6,28,1873,68,3,?
2011,757358,813,1000000,1018237,,200,2,2,,1,2500,1,1,,,,575000,2,1,275000,,,1,1,275000,1,3,12,2703,30,1,?
2011,763470,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,764543,813,1000000,1018237,,140,2,40,,1,850,1,1,,,,277000,7,,,,,1,4,376000,1,3,3,1032,25,,?
2011,765022,813,1000000,1018237,230,130,2,3,,2,1400,1,1,,,,280000,10,1,150000,,,1,1,150000,1,2,14,1781,32,1,?
2011,776490,813,1000000,1018237,,90,2,2,,,,,,1200,,,,3,,,1290,44,1,5,35000,1,1,,,,,?
2011,780330,813,1000000,1018237,,150,2,2,,,,,,3100,,,,11,,,3267,46,1,7,86000,1,1,,,,,?
2011,781115,813,1000000,1018237,410,30,2,3,,1,1200,1,1,,,,225000,6,,,,,1,4,68200,1,4,29,1640,22,,?
2011,782280,813,1000000,1018237,,50,2,1,,,,,,1100,,,,1,,,1150,36,1,7,38000,1,1,,,,,?
2011,782820,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,784442,813,1000000,1018237,,,,,,,,,,,,5,,7,,,,,,,,,,,,,,?
2011,786351,813,1000000,1018237,,50,2,50,,1,1800,1,1,,700,,350000,8,2,26720,,,1,1,80720,1,4,39,2622,32,3,?
2011,790708,813,1000000,1018237,,30,2,40,,,,,,650,,,,3,1,2600,720,101,2,1,2600,2,3,,,,2,?
2011,791334,813,1000000,1018237,,110,2,50,,,,,3,,,,375000,3,,,,,2,5,214000,1,6,2,391,31,,?
2011,792098,813,1000000,1018237,,150,2,3,,,,,,1400,,,,6,,,1553,22,1,5,83000,1,1,,,,,?
2011,794530,813,1000000,1018237,,50,1,2,,,,,,680,,,,1,8,8500,730,101,1,3,8500,1,1,,,,15,?
2011,795797,813,1000000,1018237,,100,2,80,,,,,,1100,,,,8,,,1305,45,1,7,34900,1,1,,,,,?
2011,804085,813,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,806195,813,1000000,1018237,,1,2,50,,,,,,1600,,,,4,,,1654,38,1,6,52000,1,1,,,,,?
2011,809367,813,1000000,1018237,,30,2,20,,,,,,830,,,,2,4,16100,897,67,1,1,16100,1,4,,,,9,?
2011,810506,813,1000000,1018237,,80,2,30,,1,1500,1,1,,,,320000,3,1,65500,,,2,1,65500,1,5,30,1633,65,4,?
2011,815234,813,1000000,1018237,,70,2,200,,,,,,550,,,,1,,,885,,1,4,0,1,3,,,,,?
2011,820518,813,1000000,1018237,,150,2,2,,2,1000,2,1,,,,200000,1,4,30000,,,1,1,30000,1,6,53,1328,22,9,?
2011,821531,813,1000000,1018237,480,30,2,130,,2,1200,1,1,,,,450000,1,7,153000,,,1,3,153000,1,4,15,1857,30,13,?
2011,823417,813,1000000,1018237,,80,2,80,,,,,,700,,,,4,7,32000,860,17,2,3,61000,1,4,,,,13,?
2011,826113,813,1000000,1018237,380,70,2,2,,2,3000,1,1,,,,750000,10,3,453000,,,1,1,453000,1,4,9,3508,52,7,?
2011,832717,813,1000000,1018237,,1,2,3,,,,,,520,,,,1,,,520,35,1,4,18000,1,1,,,,,?
2011,835576,813,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,838908,813,1000000,1018237,,1,2,1,,,,,,2100,,,,5,,,2100,72,1,6,35100,1,3,,,,,?
2011,840998,813,1000000,1018237,,50,2,1,,,,,,1300,,,,7,,,1350,27,1,6,60000,1,3,,,,,?
2011,844149,813,1000000,1018237,,,,,,,,,,,,7,,1,,,,,,,,,,,,,,?
2011,845661,813,1000000,1018237,,,,,,,,,,1100,,1,,5,,,,,,,,,,,,,,?
2011,845845,813,1000000,1018237,,180,2,3,,2,1100,1,1,,670,,455000,8,2,71700,,,2,1,71700,1,4,34,2041,37,3,?
2011,848611,813,1000000,1018237,,1,2,3,,,,,,30,,,,3,,,30,,4,6,0,2,3,,,,,?
2011,849288,813,1000000,1018237,,1,2,1,,,,,,200,,,,2,,,200,30,1,6,8100,1,6,,,,,?
2011,849571,813,1000000,1018237,150,40,2,40,,1,1200,1,1,,,,330000,10,,,,,1,6,70800,1,3,24,1430,27,,?
2011,854481,813,1000000,1018237,100,70,2,70,,,,,3,,,,142000,6,,,,,2,5,24300,2,6,15,296,12,,?
2011,856007,813,1000000,1018237,,240,2,2,,,,,,1200,,,,2,8,46600,1487,29,1,3,60700,1,3,,,,15,?
2011,858699,813,1000000,1018237,,1,1,1,,,,,,200,,,,3,,,200,29,3,6,8400,2,3,,,,,?
2011,861207,813,1000000,1018237,,240,2,20,,1,840,1,1,,,,105000,3,5,40810,,,1,2,40810,1,3,33,1119,12,10,?
2011,866131,813,1000000,1018237,,50,2,60,,,,,3,,,,275000,1,,,,,1,6,52000,1,1,7,284,26,,?
2011,866661,813,1000000,1018237,,120,2,70,,,,,3,,,,1000000,6,,,,,1,6,220000,1,3,5,898,66,,?
2011,868626,813,1000000,1018237,,60,2,20,,2,2000,1,1,,,,400000,1,,,,,1,4,74000,1,3,35,2171,27,,?
2011,870096,813,1000000,1018237,,60,2,50,,2,1400,2,1,,,,400000,9,1,69000,,,1,1,69000,1,1,32,1839,44,1,?
2011,870136,813,1000000,1018237,,70,2,2,,,,,,3100,,,,11,1,248000,3172,15,1,1,248000,1,1,,,,1,?
2011,883581,813,1000000,1018237,,140,2,2,,,,,,750,,,,4,,,890,97,1,6,11000,1,1,,,,,?
2011,889766,813,1000000,1018237,,70,2,2,,1,1200,1,1,,,,150000,1,,,,,2,4,53100,2,5,32,1403,19,,?
2011,892852,813,1000000,1018237,,30,1,3,,,,,,160,,,,5,,,190,28,1,6,8100,1,3,,,,,?
2011,894358,813,1000000,1018237,,200,1,2,,,,,,780,,,,2,1,62400,980,19,1,1,62400,1,1,,,,4,?
2011,895355,813,1000000,1018237,,380,2,20,,1,570,1,1,,,,300000,5,4,37500,,,1,1,37500,1,6,32,1003,24,9,?
2011,898663,813,1000000,1018237,,30,2,30,,,,,3,,,,250000,1,,,,,1,6,112000,1,5,3,263,24,,?
2011,898732,813,1000000,1018237,,70,2,2,,,,,3,,,,128000,2,,,,,1,6,17300,1,7,15,221,17,,?
2011,898779,813,1000000,1018237,,40,2,1,,,,,,720,,,,1,2,9500,760,96,1,1,9500,1,1,,,,3,?
2011,907458,813,1000000,1018237,,,,,,,,,,1400,,1,,8,,,,,,,,,,,,,,?
2011,907703,813,1000000,1018237,,190,2,100,,1,1000,1,1,,,,175000,2,,,,,1,5,91900,1,1,18,1390,19,,?
2011,916150,813,1000000,1018237,,1,2,1,,,,,,520,,,,4,,,520,52,1,6,12000,1,2,,,,,?
2011,918954,813,1000000,1018237,,70,2,60,,1,1100,1,2,,,,168000,1,,,,,1,6,40000,1,5,38,1263,22,,?
2011,921474,813,1000000,1018237,,30,2,2,,2,500,2,1,,,,330000,4,4,35400,,,1,1,35400,1,4,24,709,26,9,?
2011,922020,813,1000000,1018237,,70,2,70,,2,720,2,1,,,,200000,3,3,59300,,,2,1,59300,1,6,20,997,23,7,?
2011,930116,813,1000000,1018237,,,,,,,,,,,,3,150000,1,,,,,,,,,,,,,,?
2011,933228,813,1000000,1018237,,30,2,1,,,,,,790,,,,1,,,820,31,1,4,31500,1,3,,,,,?
2011,940232,813,1000000,1018237,,80,2,2,,1,1700,1,1,,110,,2983000,1,1,116040,,,1,1,116040,1,3,20,1920,26,1,?
2011,944646,813,1000000,1018237,,90,2,3,,,,,,1500,,,,8,,,1592,30,1,4,64000,1,1,,,,,?
2011,946825,813,1000000,1018237,,70,2,20,,1,1100,1,2,,,,168000,2,,,,,1,4,38000,1,5,39,1223,22,,?
2011,947005,813,1000000,1018237,,90,1,30,,,,,,530,,,,1,8,9800,650,80,2,3,9800,1,5,,,,15,?
2011,948487,813,1000000,1018237,,90,2,2,,,,,,1200,,,,3,,,1290,14,1,6,109000,1,3,,,,,?
2011,950913,813,1000000,1018237,,40,2,3,,,,,,380,,,,6,,,420,30,2,6,16700,1,2,,,,,?
2011,951848,813,1000000,1018237,,40,2,30,,,,,3,,,,230000,1,1,54000,,,1,1,54000,1,6,8,345,24,1,?
2011,952121,813,1000000,1018237,,70,2,40,,1,800,1,1,,400,,325000,1,,,,,1,5,55400,1,5,29,1352,29,,?
2011,954057,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,961544,813,1000000,1018237,,70,1,2,,,,,,750,,,,2,1,24000,855,21,2,1,48000,2,4,,,,2,?
2011,965493,813,1000000,1018237,,70,2,70,,1,950,1,1,,100,,250000,4,2,73000,,,1,1,73000,1,6,21,1265,27,3,?
2011,970635,813,1000000,1018237,,100,2,2,,1,1000,1,1,,300,,200000,3,1,69150,,,1,1,69150,1,4,25,1458,22,4,?
2011,971716,813,1000000,1018237,,50,2,2,,,,,,940,,,,7,,,1002,31,1,6,39000,1,1,,,,,?
2011,973462,813,1000000,1018237,,180,2,2,,2,2500,1,1,,560,,550000,1,2,276500,,,1,1,276500,1,3,15,3449,32,3,?
2011,976173,813,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,976691,813,1000000,1018237,,100,2,3,,,,,,640,,,,1,7,25000,740,36,1,3,25000,1,1,,,,13,?
2011,981645,813,1000000,1018237,,210,2,210,,,,,3,,,,115000,1,4,34800,,,2,1,34800,2,7,17,505,1,9,?
2011,982197,813,1000000,1018237,,50,2,3,,,,,,760,,,,7,,,810,22,1,4,45000,1,4,,,,,?
2011,983599,813,1000000,1018237,,220,2,2,,1,480,2,1,,,,96000,2,7,41600,,,1,3,41600,1,4,24,822,23,13,?
2011,993089,813,1000000,1018237,,30,2,1,,,,,,700,,,,4,,,730,,1,4,0,1,1,,,,,?
2011,996077,813,1000000,1018237,,1,2,3,,,,,,550,,,,5,,,550,18,1,6,36000,1,5,,,,,?
2011,998318,813,1000000,1018237,,100,2,3,,,,,,1200,,,,7,,,1300,27,1,7,57200,1,1,,,,,?
2011,998711,813,1000000,1018237,,1,2,3,,,,,,380,,,,4,,,380,21,1,4,22000,1,5,,,,,?
2011,999528,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,999760,813,1000000,1018237,,70,2,2,,1,1600,1,1,,360,,400000,2,1,147800,,,1,1,147800,1,5,17,2038,30,1,?
2011,1002642,813,1000000,1018237,,60,2,2,,,,,,1300,,,,3,,,1449,47,2,6,37000,1,1,,,,,?
2011,1006704,813,1000000,1018237,,50,2,2,,,,,,1200,,,,2,,,1253,30,1,5,50000,1,2,,,,,?
2011,1010347,813,1000000,1018237,,40,2,1,,,,,,1300,,,,1,,,1340,101,1,5,15000,1,1,,,,,?
2011,1011885,813,1000000,1018237,,30,2,60,,1,1100,1,1,,,,129000,3,7,26000,,,1,3,26000,1,4,56,1224,16,13,?
2011,1023049,813,1000000,1018237,,1,2,1,,,,,,650,,,,2,,,650,26,2,5,30000,1,1,,,,,?
2011,1025366,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1028408,813,1000000,1018237,,150,2,150,,,,,,900,,,,3,2,96800,1200,15,1,1,96800,1,3,,,,3,?
2011,1028878,813,1000000,1018237,,50,2,3,,,,,,1400,,,,1,1,125000,1450,14,1,1,125000,1,2,,,,1,?
2011,1030771,813,1000000,1018237,,70,2,160,,1,780,1,1,,,,400000,1,2,61900,,,2,1,61900,1,7,20,1026,29,3,?
2011,1030937,813,1000000,1018237,,130,2,40,,1,1600,1,1,,700,,300000,1,1,70500,,,2,1,70500,1,5,44,2587,27,1,?
2011,1031437,813,1000000,1018237,250,110,2,2,,2,1100,1,1,,,,100000,5,,,,,1,7,33000,1,4,54,1474,22,,?
2011,1038060,813,1000000,1018237,790,240,2,3,,2,2300,1,1,,,,525000,11,3,158000,,,1,1,158000,1,3,25,3332,57,7,?
2011,1039515,813,1000000,1018237,,40,1,30,,,,,,610,,,,3,,,720,72,1,6,12000,1,2,,,,,?
2011,1042048,813,1000000,1018237,,20,2,20,,,,,,200,,,,3,3,32100,240,9,1,1,32100,1,3,,,,7,?
2011,1051598,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,1051639,813,1000000,1018237,,150,2,2,,,,,,800,,,,1,5,29800,950,38,2,2,29800,2,4,,,,10,?
2011,1054494,813,1000000,1018237,,1,1,1,,,,,,200,,,,2,,,200,27,1,4,9000,1,3,,,,,?
2011,1055244,813,1000000,1018237,490,50,2,1,,,,,3,,,,2983000,6,,,,,1,6,13600,1,3,64,723,31,,?
2011,1056384,813,1000000,1018237,,100,2,30,,1,1700,1,1,,,,370000,13,,,,,1,5,79000,1,2,28,1830,32,,?
2011,1057129,813,1000000,1018237,,100,2,3,,,,,,3100,,,,13,,,3200,32,1,5,120000,1,1,,,,,?
2011,1065669,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,1066947,813,1000000,1018237,,20,2,10,,,,,,1200,,,,7,,,1230,25,1,4,60000,1,1,,,,,?
2011,1068492,813,1000000,1018237,,60,1,60,,,,,,160,,,,4,,,280,23,1,4,14800,1,4,,,,,?
2011,1069483,813,1000000,1018237,,50,2,20,,,,,,1000,,,,1,1,67100,1090,19,1,1,67100,1,1,,,,2,?
2011,1069520,813,1000000,1018237,,40,2,40,,,,,,660,,,,8,,,740,36,1,4,25000,1,1,,,,,?
2011,1070432,813,1000000,1018237,,150,2,2,,,,,,500,,,,5,1,49400,733,18,2,1,49400,1,3,,,,1,?
2011,1070873,813,1000000,1018237,,150,2,200,,1,1300,1,1,,,,320000,1,1,187000,,,1,1,187000,1,3,11,1674,28,1,?
2011,1073919,813,1000000,1018237,,180,2,2,,1,1000,1,1,,100,,190000,1,1,46000,,,1,1,46000,1,4,35,1330,23,1,?
2011,1074575,813,1000000,1018237,,1,2,1,,,,,,580,,,,1,1,13000,580,54,2,1,13000,2,1,,,,1,?
2011,1074583,813,1000000,1018237,,120,2,2,,1,1900,1,1,,,,450000,9,,,,,4,5,72000,1,4,34,2037,52,,?
2011,1077019,813,1000000,1018237,,130,2,2,,1,730,1,1,,,,200000,1,7,47000,,,2,3,47000,1,6,23,910,22,13,?
2011,1077851,813,1000000,1018237,,170,2,2,,1,1500,1,1,,250,,320000,1,1,77204,,,1,1,77204,1,5,30,1950,24,1,?
2011,1083673,813,1000000,1018237,,60,1,3,,,,,,410,,,,7,,,470,72,1,4,7800,1,3,,,,,?
2011,1084202,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1085517,813,1000000,1018237,380,60,2,20,,2,830,1,1,,,,240000,8,,,,,1,4,60200,1,3,26,1311,24,,?
2011,1088175,813,1000000,1018237,,80,2,20,,,,,3,,,,300000,2,4,58900,,,1,1,58900,1,6,8,391,29,9,?
2011,1088201,813,1000000,1018237,,20,2,2,,,,,,650,,,,4,,,670,21,2,5,39000,1,1,,,,,?
2011,1105041,813,1000000,1018237,,150,1,2,,,,,,1600,,,,4,7,37300,1808,58,2,3,37300,1,3,,,,13,?
2011,1105978,813,1000000,1018237,,30,2,1,,,,,,180,,,,7,,,210,2,1,4,135000,1,1,,,,,?
2011,1105987,813,1000000,1018237,,90,2,100,,,,,,850,,,,1,,,1040,15,1,6,83050,1,1,,,,,?
2011,1107175,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1107406,813,1000000,1018237,,100,1,2,,,,,,200,,,,6,7,4000,300,19,1,3,19000,1,1,,,,13,?
2011,1113515,813,1000000,1018237,,10,2,10,,,,,,670,,,,1,,,690,15,1,7,55000,1,1,,,,,?
2011,1113726,813,1000000,1018237,,100,2,2,,1,640,1,1,,100,,250000,1,1,66700,,,1,1,66700,1,6,16,875,31,4,?
2011,1115596,813,1000000,1018237,,70,2,70,,,,,,1400,,,,8,,,1543,20,1,4,93100,1,1,,,,,?
2011,1117735,813,1000000,1018237,,40,2,40,,,,,3,,,,200000,3,4,30600,,,1,1,30600,1,7,10,263,22,9,?
2011,1118115,813,1000000,1018237,,70,2,140,,,,,3,,,,275000,1,,,,,1,4,64000,1,3,9,473,26,,?
2011,1122726,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1122990,813,1000000,1018237,,80,2,2,,1,1300,1,1,,170,,230000,1,,,,,1,6,92000,1,4,20,1555,25,,?
2011,1124712,813,1000000,1018237,,20,2,1,,,,,,620,,,,3,,,640,51,1,6,15000,1,3,,,,,?
2011,1126829,813,1000000,1018237,,100,2,50,,,,,3,,,,260000,1,1,115000,,,1,1,115000,1,3,4,358,22,1,?
2011,1127202,813,1000000,1018237,,50,1,50,,,,,,10,,,,5,7,17300,116,8,1,3,17300,1,3,,,,13,?
2011,1128170,813,1000000,1018237,,80,2,50,,1,960,1,1,,160,,228000,1,1,33100,,,2,1,33100,1,5,47,1298,24,5,?
2011,1132487,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1134673,813,1000000,1018237,,130,2,40,,1,2500,1,1,,,,550000,13,,,,,1,7,110000,1,2,29,2674,44,,?
2011,1136504,813,1000000,1018237,,50,2,50,,1,1500,1,1,,,,350000,1,2,101700,,,1,1,101700,1,4,19,1648,29,3,?
2011,1137009,813,1000000,1018237,,120,2,120,,1,770,1,1,,,,180000,1,,,,,1,5,99000,1,6,12,1030,24,,?
2011,1137525,813,1000000,1018237,,30,2,1,,,,,,850,,,,3,,,880,30,1,6,35000,1,5,,,,,?
2011,1144766,813,1000000,1018237,,50,2,50,,,,,,830,,,,2,,,950,13,1,5,86201,1,3,,,,,?
2011,1147644,813,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,1152766,813,1000000,1018237,,,,,,,,,,,,3,470000,8,,,,,,,,,,,,,,?
2011,1156091,813,1000000,1018237,,40,2,3,,,,,,830,,,,1,,,870,20,3,5,51000,1,3,,,,,?
2011,1156206,813,1000000,1018237,,50,2,30,,1,1700,1,1,,,,325000,6,1,99000,,,1,1,99000,1,1,22,1801,24,1,?
2011,1156323,813,1000000,1018237,,100,2,10,,,,,,,,,,11,,,,,1,4,90000,1,1,,,,,?
2011,1162935,813,1000000,1018237,390,20,2,3,,1,1200,1,1,,,,200000,5,,,,,1,4,80000,1,3,24,1610,11,,?
2011,1165130,813,1000000,1018237,,1,2,1,,,,,,270,,,,4,,,270,26,1,6,12500,1,1,,,,,?
2011,1167943,813,1000000,1018237,,70,2,20,,1,1300,1,1,,450,,260000,2,,,,,1,7,101000,1,4,22,1865,23,,?
2011,1168867,813,1000000,1018237,,,,,,,,,,650,,1,,5,,,,,,,,,,,,,,?
2011,1169192,813,1000000,1018237,,30,1,3,,,,,,200,,,,10,,,230,15,2,4,18700,2,3,,,,,?
2011,1169295,813,1000000,1018237,200,1,2,1,,2,1800,1,1,,,,300000,3,,,,,1,4,95700,1,3,25,2033,26,,?
